psechoice,hscath,hsrural,grades,faminc,famsiz,parsome,parcoll,female,asian,hispan,black,grants,loans
3,0,0,8.420000076,62.5,7,1,0,0,0,0,0,1,0
1,0,0,6.579999924,12.5,3,0,0,1,0,0,0,0,0
3,0,0,5.579999924,12.5,4,1,0,0,0,0,1,1,0
3,0,0,5.579999924,12.5,4,1,0,0,0,0,1,1,1
3,0,0,4.5,62.5,5,0,1,0,0,0,0,1,1
3,0,0,3.650000095,42.5,5,0,1,0,0,0,0,1,0
3,0,0,7.170000076,42.5,5,0,1,1,0,1,0,1,1
3,0,0,8.579999924,150,4,0,1,0,0,0,1,0,0
1,0,0,9.529999733,87.5,6,0,1,1,0,0,1,0,0
3,0,0,4.929999828,150,4,0,1,1,0,0,1,0,0
3,0,0,4.260000229,87.5,5,0,1,1,1,0,0,1,0
2,0,0,3.829999924,42.5,4,1,0,0,0,1,0,0,0
3,0,0,5.269999981,150,4,0,1,0,0,0,1,1,0
3,0,0,3.579999924,150,4,0,1,0,0,0,0,1,0
3,0,0,8.800000191,87.5,5,0,1,0,0,0,1,1,0
3,0,0,4.25,87.5,4,0,1,1,0,0,0,0,0
3,0,0,9.539999962,62.5,5,1,0,0,0,0,0,0,0
3,0,0,4.409999847,42.5,5,1,0,1,1,0,0,1,1
3,0,0,4.829999924,62.5,5,0,0,0,0,0,0,1,0
3,0,0,3.50999999,30,6,1,0,1,0,0,0,1,0
2,0,0,9.399999619,17.5,2,0,0,0,0,0,0,0,0
3,0,0,9.420000076,87.5,4,0,1,0,0,0,1,0,0
1,0,0,6.829999924,42.5,5,0,1,0,0,1,0,0,0
3,0,0,6.5,22.5,2,0,0,0,0,0,1,0,0
3,0,0,6.5,22.5,2,0,0,0,0,0,1,0,0
3,0,0,5.78000021,62.5,4,0,0,1,0,0,0,1,0
3,0,0,6.420000076,6.25,3,0,0,1,0,0,1,1,1
3,0,0,6.25,22.5,6,1,0,1,0,0,0,1,1
3,0,0,5.760000229,87.5,4,0,1,1,0,0,0,0,0
2,0,0,8.130000114,42.5,5,1,0,0,0,0,0,0,0
3,0,0,7.380000114,30,2,1,0,0,0,0,1,0,1
3,0,0,7.380000114,30,2,1,0,0,0,0,1,0,0
3,0,0,5.630000114,30,5,1,0,0,1,0,0,1,1
3,0,0,4.980000019,87.5,3,0,1,1,0,0,0,0,0
3,0,0,4.980000019,87.5,3,0,1,1,0,0,0,0,0
3,0,1,3,42.5,5,1,0,1,0,0,0,0,1
1,0,1,10.89999962,30,5,1,0,1,0,0,0,0,0
1,0,1,7.460000038,17.5,4,0,0,1,0,0,0,0,0
3,0,1,8.170000076,30,3,1,0,1,0,0,0,1,1
3,0,1,6.190000057,62.5,6,1,0,1,0,0,0,0,1
3,0,1,3.809999943,17.5,5,1,0,1,0,0,0,1,1
1,0,1,5.46999979,30,3,0,0,0,0,0,0,0,0
3,0,0,6.949999809,30,2,0,0,0,0,1,0,1,1
1,0,0,10.28999996,22.5,4,0,0,0,0,0,1,0,0
1,0,1,10.31000042,62.5,4,1,0,1,0,0,0,0,0
1,0,1,9.420000076,22.5,5,0,0,0,0,0,0,0,0
1,0,1,7.920000076,22.5,7,1,0,1,0,0,0,0,0
2,0,1,7.880000114,30,3,1,0,1,0,0,0,1,0
2,0,1,7.880000114,30,3,1,0,1,0,0,0,1,0
1,0,1,9.569999695,12.5,4,1,0,1,0,0,0,0,0
3,0,0,7.53000021,12.5,2,0,1,0,0,0,1,1,0
3,0,0,5.789999962,250,4,0,1,1,1,0,0,1,1
3,0,0,6.010000229,62.5,4,0,1,1,0,0,0,0,0
3,0,0,6.010000229,62.5,4,0,1,1,0,0,0,0,0
3,0,0,6.010000229,62.5,4,0,1,1,0,0,0,0,0
3,0,0,5,30,5,0,0,1,1,0,0,1,0
3,0,0,1.669999957,62.5,3,0,1,0,0,0,0,1,1
3,0,0,4.809999943,62.5,4,1,0,1,0,0,0,0,0
2,0,0,7.099999905,62.5,4,1,0,1,0,0,0,0,0
3,0,0,3.539999962,62.5,3,0,1,1,0,0,0,0,0
3,0,0,3.539999962,62.5,3,0,1,1,0,0,0,0,0
2,0,0,7.849999905,22.5,2,1,0,1,0,0,0,1,1
3,0,0,6.5,42.5,4,0,0,1,0,0,0,0,0
3,0,0,4.039999962,30,3,0,1,1,0,0,0,0,0
3,0,0,5.889999866,30,4,0,0,1,0,0,0,0,1
1,0,0,9.979999542,17.5,3,1,0,0,0,0,0,0,0
3,0,0,7.75,42.5,4,1,0,1,0,0,0,0,1
3,0,0,7.71999979,42.5,4,0,1,1,0,0,0,1,1
1,0,0,9.270000458,30,5,0,0,0,0,0,0,0,0
3,0,0,9.279999733,12.5,4,0,0,0,0,0,0,0,0
1,0,0,7.420000076,42.5,4,1,0,1,0,0,0,0,0
1,0,0,6.800000191,42.5,5,0,0,0,0,0,0,0,0
1,0,0,6.5,42.5,5,0,1,1,0,0,0,0,0
3,0,0,4.559999943,62.5,3,1,0,0,0,0,0,1,0
3,0,0,5.400000095,62.5,4,0,0,0,0,0,0,1,0
1,0,0,8.550000191,62.5,3,0,0,0,0,1,0,0,0
2,0,0,5.690000057,30,3,0,0,1,0,0,0,0,0
3,0,0,5.059999943,4,4,1,0,0,1,0,0,1,1
2,0,0,7.849999905,30,5,0,0,1,0,0,0,0,0
3,0,0,6.320000172,150,3,1,0,0,0,0,0,1,1
3,0,0,6.320000172,150,3,1,0,0,0,0,0,0,0
3,0,0,3.779999971,62.5,4,0,0,1,0,1,0,1,1
2,0,0,6.909999847,42.5,5,1,0,1,0,0,0,0,0
3,0,0,7.039999962,22.5,4,1,0,1,0,0,0,1,1
3,0,0,5.53000021,42.5,6,1,0,1,0,0,0,0,0
3,0,0,5.53000021,42.5,6,1,0,1,0,0,0,0,0
3,0,0,5.420000076,42.5,7,0,0,0,0,0,0,1,0
3,0,0,6.170000076,42.5,4,1,0,0,0,0,0,0,0
3,0,0,6.190000057,12.5,5,0,1,1,1,0,0,1,1
3,0,0,6.590000153,62.5,5,1,0,1,0,0,0,0,0
3,0,1,6.320000172,30,3,0,0,1,0,0,0,0,1
1,0,1,7.75,30,5,1,0,0,0,0,0,0,0
1,0,1,9.25,17.5,5,0,0,0,0,0,0,0,0
1,0,1,4.070000172,17.5,3,1,0,1,0,0,0,0,0
3,0,1,2.75,62.5,3,0,1,1,0,0,0,1,0
1,0,1,6.909999847,150,5,0,0,0,0,0,0,0,0
1,0,1,9.930000305,12.5,3,0,0,1,0,0,0,0,0
3,0,1,7.610000134,87.5,3,0,0,0,0,0,0,0,0
3,0,1,7.610000134,87.5,3,0,0,0,0,0,0,0,0
3,0,0,3.920000076,30,3,1,0,0,0,0,0,0,0
1,0,0,4,42.5,3,0,0,1,0,0,0,0,0
1,0,0,9.600000381,30,6,1,0,0,0,0,0,0,0
1,0,0,6.079999924,42.5,6,0,0,1,0,0,0,0,0
1,0,0,7.5,30,4,1,0,0,0,0,0,0,0
1,0,0,7.170000076,12.5,4,0,0,0,0,0,0,0,0
1,0,1,9.220000267,17.5,4,0,0,0,0,0,0,0,0
2,0,1,7.71999979,42.5,3,1,0,0,0,0,0,0,0
3,0,1,5.269999981,22.5,5,1,0,1,0,0,0,1,1
3,0,1,5.269999981,22.5,5,1,0,1,0,0,0,0,0
1,0,1,7.510000229,42.5,5,1,0,1,0,0,0,0,0
1,0,1,5.440000057,42.5,3,1,0,1,0,0,0,0,0
1,0,1,9.06000042,12.5,2,0,0,1,0,0,0,0,0
1,0,1,9.329999924,22.5,3,0,0,0,0,0,0,0,0
1,0,1,8.789999962,30,4,0,0,1,0,0,0,0,0
1,0,1,9.420000076,17.5,9,0,0,1,0,0,0,0,0
2,0,1,4.190000057,30,4,1,0,1,0,0,0,1,0
3,0,1,4.710000038,62.5,5,0,1,1,0,0,0,1,1
3,0,0,8.020000458,87.5,5,0,1,0,0,0,0,0,0
3,0,0,8.390000343,62.5,4,1,0,1,0,0,0,1,0
3,0,0,8.390000343,62.5,4,1,0,1,0,0,0,0,0
3,0,0,4.329999924,87.5,5,0,1,1,0,0,0,0,1
3,0,0,5.96999979,150,4,0,1,0,0,0,0,0,0
3,0,0,5.96999979,150,4,0,1,0,0,0,0,0,0
3,0,0,6.929999828,87.5,6,0,1,1,0,0,1,1,1
3,0,0,4.739999771,30,3,1,0,1,0,0,0,1,1
3,0,0,4.960000038,62.5,5,0,1,0,1,0,0,0,0
3,0,0,7.809999943,150,5,0,1,0,0,1,0,0,0
1,0,0,9.300000191,12.5,3,0,0,0,0,0,0,0,0
3,0,0,3.00999999,150,6,0,1,0,0,0,0,0,0
3,0,0,3,87.5,5,0,1,1,0,1,0,0,0
1,0,1,10.64000034,17.5,7,0,0,0,0,0,0,0,0
1,0,1,10.25,42.5,5,0,0,0,0,0,0,0,0
3,0,1,3.069999933,62.5,3,0,1,0,0,1,0,0,0
3,0,1,5.539999962,0,3,1,0,1,0,0,0,1,1
2,0,1,9.460000038,42.5,5,0,1,1,0,0,0,0,0
1,0,1,8.539999962,30,5,0,0,0,0,1,0,0,0
3,0,1,7.159999847,250,4,1,0,0,0,0,0,0,0
3,0,1,6.110000134,62.5,4,0,1,1,0,0,0,0,0
1,0,1,7.389999866,17.5,4,0,0,0,0,0,0,0,0
3,0,1,8.520000458,87.5,4,0,1,0,0,0,0,0,0
3,0,1,6,22.5,3,0,0,1,0,0,0,1,1
1,0,0,7.670000076,30,3,1,0,1,0,0,0,0,0
3,0,0,6.349999905,30,3,1,0,0,0,0,0,1,1
1,0,0,10.96000004,30,4,0,0,1,0,0,0,0,0
3,0,0,3.329999924,62.5,4,1,0,1,0,0,0,0,0
3,0,0,5.429999828,42.5,6,0,1,1,0,0,0,0,1
1,0,0,7.829999924,17.5,3,0,0,1,0,0,0,0,0
1,0,0,8.720000267,22.5,4,1,0,1,0,0,0,0,0
1,0,0,5.269999981,22.5,5,0,0,1,0,0,0,0,0
3,0,0,1.879999995,30,5,0,1,0,0,0,0,1,1
3,0,1,5.920000076,87.5,6,0,1,0,0,0,0,0,0
3,0,1,6.989999771,62.5,3,1,0,0,0,0,0,0,1
1,0,1,8.5,30,9,0,0,0,0,0,0,0,0
3,0,1,6.769999981,62.5,5,0,1,0,0,0,0,0,0
3,0,1,5.190000057,42.5,4,1,0,1,0,0,0,0,0
3,0,1,5.190000057,42.5,4,1,0,1,0,0,0,0,0
3,0,1,5.380000114,8.75,4,1,0,1,0,0,0,1,1
3,0,1,5.139999866,30,6,0,1,0,0,0,0,1,0
3,0,1,6.139999866,30,3,0,1,1,0,0,0,0,0
1,0,1,10.55000019,62.5,4,0,0,1,0,0,0,0,0
1,0,1,9.390000343,8.75,2,0,0,0,0,0,0,0,0
3,0,0,2.849999905,87.5,4,0,1,1,1,0,0,1,0
2,0,0,6.630000114,42.5,4,0,0,0,0,0,0,0,0
3,0,0,3.170000076,87.5,4,0,1,0,1,0,0,0,0
2,0,0,8.539999962,12.5,6,0,1,0,1,0,0,1,0
3,0,0,5.639999866,150,3,0,1,1,1,0,0,0,0
3,0,1,6.210000038,42.5,6,0,1,0,0,1,0,1,1
1,0,0,10.26000023,62.5,4,1,0,0,0,0,0,0,0
2,0,0,5.03000021,42.5,4,0,1,1,1,0,0,1,0
2,0,0,5.03000021,42.5,4,0,1,1,1,0,0,0,0
3,0,0,2.660000086,250,4,0,1,1,0,0,0,0,0
3,0,0,4.21999979,30,3,0,1,1,1,0,0,1,1
3,0,0,6.369999886,62.5,5,1,0,1,0,0,0,0,0
3,0,0,3.680000067,4,6,0,1,1,1,0,0,1,1
3,0,0,5.659999847,150,4,0,1,0,1,0,0,0,1
2,0,0,7.110000134,87.5,6,0,0,1,0,0,1,1,0
3,0,0,3.880000114,42.5,5,1,0,1,0,0,0,0,0
2,0,0,7.519999981,42.5,5,0,1,1,0,0,0,0,1
3,0,0,5.820000172,22.5,4,0,0,0,0,0,0,1,1
3,0,0,5.920000076,62.5,6,0,0,1,0,0,0,0,0
3,0,0,5.949999809,87.5,4,0,1,1,0,0,0,0,0
2,0,0,10.32999992,87.5,4,0,1,1,0,0,0,0,0
1,0,0,8.779999733,22.5,4,1,0,1,0,0,0,0,0
3,0,0,4.190000057,62.5,3,1,0,0,1,0,0,0,0
3,0,0,7.559999943,62.5,5,1,0,1,0,0,0,0,0
3,0,0,6.110000134,17.5,3,0,1,0,1,0,0,1,1
3,0,0,8.220000267,62.5,5,1,0,0,0,0,0,0,0
3,0,0,9.760000229,42.5,3,1,0,1,0,0,0,0,1
3,0,0,9.760000229,42.5,3,1,0,1,0,0,0,0,0
3,0,0,6.53000021,42.5,4,1,0,0,0,0,0,0,1
3,0,0,6.150000095,42.5,3,1,0,0,0,0,0,1,1
1,0,0,9.359999657,17.5,6,0,0,1,0,0,0,0,0
3,0,1,6.949999809,62.5,7,1,0,1,0,0,0,1,1
2,0,0,5.670000076,22.5,3,1,0,0,0,0,0,1,0
3,0,0,4.880000114,62.5,5,1,0,1,0,0,0,0,0
3,0,0,3.5,87.5,4,0,1,0,0,0,0,0,1
3,0,0,4.25,42.5,5,0,0,1,0,0,0,0,1
1,0,0,9,17.5,6,0,0,1,0,0,0,0,0
1,0,0,7.380000114,42.5,5,1,0,0,0,0,1,0,0
3,0,0,4.75,8.75,4,1,0,1,0,0,0,1,1
1,0,0,7.739999771,30,4,0,0,0,0,0,0,0,0
2,0,0,9.829999924,17.5,3,0,0,0,0,0,0,0,0
3,0,0,7.630000114,30,5,1,0,0,0,0,0,1,1
3,0,0,7.630000114,30,5,1,0,0,0,0,0,0,0
1,0,0,10,30,4,0,0,1,0,0,1,0,0
3,0,0,3.799999952,42.5,8,0,0,1,0,0,1,0,0
1,0,0,10.5,17.5,5,0,0,0,0,0,1,0,0
3,0,0,8.319999695,22.5,6,1,0,1,0,0,1,1,0
2,0,0,7.25,17.5,5,0,1,0,0,1,0,0,0
1,0,1,8.670000076,62.5,5,1,0,1,0,0,0,0,0
1,0,1,8.890000343,62.5,4,0,0,0,0,0,0,0,0
1,0,1,9.109999657,17.5,3,1,0,1,0,0,0,0,0
3,0,1,4.28000021,62.5,3,0,1,1,0,0,0,1,0
2,0,1,8.220000267,87.5,3,1,0,1,0,0,0,0,0
3,0,1,5.480000019,42.5,3,1,0,0,0,0,0,1,1
3,0,1,9.31000042,62.5,5,0,0,1,0,0,0,0,0
1,0,1,7.96999979,12.5,2,1,0,1,0,1,0,0,0
2,0,1,8.029999733,42.5,2,0,0,1,0,0,0,0,0
2,0,1,7.130000114,62.5,3,1,0,0,0,0,0,0,0
3,0,1,6.269999981,4,3,0,0,0,0,0,0,1,1
2,0,1,9.640000343,42.5,6,1,0,0,0,0,0,0,0
1,0,1,6.050000191,12.5,5,0,0,1,0,0,0,0,0
2,0,1,4.28000021,42.5,4,0,0,1,0,0,0,0,0
2,0,1,6.789999962,62.5,5,1,0,0,0,0,0,0,0
1,0,1,7.789999962,42.5,6,1,0,0,0,0,0,0,0
1,0,1,9.039999962,42.5,5,0,0,1,0,0,0,0,0
2,0,1,3.779999971,30,6,0,1,0,0,0,0,1,0
2,0,1,5.409999847,42.5,4,1,0,1,0,0,0,1,1
3,0,1,3.220000029,62.5,3,1,0,1,0,0,0,0,0
3,0,1,5.380000114,22.5,3,1,0,0,0,0,0,1,1
2,0,0,9.399999619,12.5,5,0,0,1,0,1,0,1,0
3,0,0,7.769999981,62.5,3,1,0,1,0,1,0,1,0
2,0,0,7.940000057,87.5,5,0,1,0,0,1,0,0,0
1,0,0,8.319999695,42.5,5,0,1,0,0,1,0,0,0
3,0,0,6.960000038,30,3,0,0,1,0,1,0,1,1
3,0,0,4.21999979,42.5,3,1,0,0,0,1,0,0,0
3,0,0,2.029999971,22.5,2,1,0,0,0,0,0,1,1
3,0,0,4.599999905,150,6,0,1,1,0,0,0,0,0
3,0,0,3.210000038,62.5,5,0,1,1,1,0,0,1,1
3,0,0,8.520000458,22.5,3,0,1,0,0,0,0,0,0
3,0,0,8.520000458,22.5,3,0,1,0,0,0,0,0,0
3,0,0,5.880000114,62.5,3,0,1,0,0,0,0,1,0
2,0,0,9.039999962,87.5,6,0,1,1,0,0,0,0,0
3,0,0,3.470000029,150,3,0,1,0,0,0,0,1,1
3,0,1,7.940000057,30,4,1,0,1,0,1,0,0,1
3,0,1,7.940000057,30,4,1,0,1,0,1,0,0,0
3,0,1,6.800000191,17.5,4,0,0,0,0,1,0,1,0
1,0,1,8.069999695,30,4,0,0,0,0,1,0,0,0
2,0,1,6.880000114,42.5,5,1,0,0,0,1,0,0,0
2,0,1,6.880000114,42.5,5,1,0,0,0,1,0,0,0
3,0,0,5.829999924,17.5,3,0,0,0,0,0,0,0,0
3,0,0,7.940000057,62.5,4,1,0,1,0,0,0,0,0
3,0,0,7.940000057,62.5,4,1,0,1,0,0,0,0,0
3,0,0,4.630000114,62.5,3,0,1,0,0,0,0,0,0
1,0,0,10.06000042,22.5,4,1,0,0,0,0,0,0,0
1,0,0,6.380000114,42.5,4,0,0,1,0,0,0,0,0
3,0,0,3.630000114,30,6,0,1,1,1,0,0,0,0
3,0,0,3.630000114,30,6,0,1,1,1,0,0,1,1
3,0,0,3.630000114,30,6,0,1,1,1,0,0,0,0
3,0,0,2.400000095,250,4,0,1,1,1,0,0,1,0
2,0,0,5.329999924,62.5,4,0,1,1,0,0,0,0,0
3,0,0,5.590000153,42.5,3,1,0,0,0,0,0,0,0
2,0,0,6.630000114,62.5,3,1,0,0,0,0,0,0,0
2,0,0,5,22.5,2,1,0,1,0,0,0,1,0
2,0,0,5,22.5,2,1,0,1,0,0,0,1,0
3,0,0,5.230000019,42.5,5,0,0,0,1,0,0,0,0
2,0,0,7.920000076,62.5,3,1,0,0,0,1,0,1,0
3,0,0,3.410000086,30,4,0,1,0,0,0,0,1,0
2,0,0,2.390000105,22.5,5,0,1,1,0,0,0,1,0
1,0,0,11.65999985,6.25,5,1,0,0,0,0,0,0,0
1,0,0,10.71000004,42.5,10,0,0,0,0,0,0,0,0
1,0,0,6.789999962,30,4,1,0,1,0,0,0,0,0
3,0,0,2.710000038,42.5,3,0,1,1,0,0,0,1,1
3,0,0,2.710000038,42.5,3,0,1,1,0,0,0,1,0
3,0,0,4,42.5,5,0,1,1,0,0,0,1,1
3,0,0,4,42.5,5,0,1,1,0,0,0,0,0
1,0,0,9.56000042,17.5,5,0,0,0,0,0,1,0,0
3,0,0,2.579999924,42.5,4,1,0,1,0,0,0,1,0
1,0,0,7.769999981,42.5,6,1,0,0,0,0,0,0,0
3,0,0,4.5,150,7,0,1,0,0,0,0,0,0
2,0,0,6.920000076,30,3,0,0,1,0,0,0,0,0
2,0,0,7.880000114,42.5,4,1,0,0,1,0,0,0,0
1,0,0,5.71999979,42.5,5,0,0,1,0,0,0,0,0
3,0,0,1.960000038,42.5,3,0,1,0,0,0,0,1,1
1,0,0,8.340000153,87.5,6,1,0,0,0,0,0,0,0
1,0,0,7.909999847,30,4,0,0,0,0,1,0,0,0
3,0,0,6.789999962,30,4,1,0,1,0,0,0,0,0
2,0,0,8.550000191,30,5,0,0,0,0,1,0,1,0
3,0,0,3.99000001,62.5,5,0,1,1,0,0,0,1,1
2,0,0,8.239999771,22.5,5,1,0,0,0,1,0,0,1
3,0,0,5.079999924,62.5,3,0,1,0,0,0,0,1,0
3,0,0,10.14000034,42.5,5,0,1,0,0,0,0,1,1
1,0,0,7.25,42.5,4,1,0,1,0,0,0,0,0
3,0,0,2.5,62.5,4,0,1,1,0,0,0,0,0
3,0,0,2.890000105,30,4,0,1,1,0,0,0,1,1
3,0,0,7.980000019,22.5,4,0,1,1,1,0,0,1,0
3,0,0,7.980000019,22.5,4,0,1,1,1,0,0,1,0
3,0,0,4.199999809,87.5,5,0,1,0,0,0,0,0,0
1,0,0,5.980000019,42.5,4,1,0,1,0,0,0,0,0
3,0,0,5.699999809,30,5,1,0,1,0,0,0,1,1
3,0,0,5.269999981,42.5,10,0,1,1,0,0,0,1,0
1,0,0,10.77999973,17.5,2,0,0,0,0,0,0,0,0
3,0,1,5.559999943,42.5,3,1,0,1,0,0,0,0,1
3,0,1,5.559999943,42.5,3,1,0,1,0,0,0,0,0
3,0,0,3.630000114,30,2,0,1,1,0,0,0,1,0
3,0,0,5.989999771,30,2,1,0,1,1,0,0,0,0
3,0,1,6.019999981,62.5,8,0,1,0,0,0,0,1,1
3,0,1,6.019999981,62.5,8,0,1,0,0,0,0,1,1
3,0,0,5.760000229,87.5,5,1,0,1,0,0,0,0,0
3,0,0,5.760000229,87.5,5,1,0,1,0,0,0,0,0
3,0,0,5.760000229,87.5,5,1,0,1,0,0,0,0,0
3,0,0,3.279999971,42.5,4,0,1,0,0,0,0,1,0
3,0,0,3.279999971,42.5,4,0,1,0,0,0,0,1,0
2,0,0,6.239999771,30,2,0,1,0,0,0,0,0,0
2,0,0,6.239999771,30,2,0,1,0,0,0,0,0,0
2,0,0,4.5,30,4,0,1,1,0,0,0,0,0
2,0,0,3.700000048,62.5,4,0,1,1,0,1,0,0,0
2,0,0,3.359999895,30,3,0,0,1,0,0,0,1,0
1,0,0,8.979999542,17.5,3,0,0,0,0,0,0,0,0
2,0,0,6.659999847,22.5,5,1,0,1,0,0,0,0,0
1,0,0,4.150000095,42.5,7,1,0,0,0,0,0,0,0
3,0,0,3.50999999,42.5,3,0,1,0,0,0,0,0,0
1,0,0,9.329999924,30,4,1,0,1,0,0,0,0,0
2,0,0,3.940000057,62.5,7,0,1,0,0,0,0,0,0
3,0,0,3.069999933,62.5,4,0,0,0,0,0,0,0,0
3,0,0,3.069999933,62.5,4,0,0,0,0,0,0,1,0
2,0,0,5.230000019,30,3,1,0,1,0,0,1,1,0
2,0,0,9.550000191,42.5,4,1,0,1,0,0,1,0,1
3,0,1,2.25,42.5,5,1,0,1,0,1,0,1,1
3,0,0,4.260000229,42.5,5,0,1,0,0,0,0,1,1
3,0,0,5.670000076,30,3,1,0,1,0,0,0,0,1
1,0,0,4.5,30,5,0,1,0,0,0,0,0,0
2,0,0,6.300000191,250,5,0,1,0,0,0,0,1,0
3,0,0,3.900000095,12.5,7,1,0,1,0,0,0,1,0
1,0,0,4.010000229,42.5,6,0,1,1,1,0,0,0,0
1,0,0,5.539999962,22.5,7,1,0,1,0,0,0,0,0
2,0,0,4.46999979,30,6,0,0,1,0,0,0,1,1
3,0,0,2.380000114,30,4,0,1,1,0,0,0,1,1
2,0,1,8.739999771,17.5,5,1,0,0,0,1,0,1,0
2,0,1,9.140000343,30,7,1,0,0,0,1,0,0,0
2,0,1,8.840000153,8.75,10,1,0,1,0,1,0,1,0
2,0,1,4.269999981,62.5,4,1,0,0,0,1,0,0,0
2,0,1,4.269999981,62.5,4,1,0,0,0,1,0,1,0
1,0,1,7.130000114,8.75,5,1,0,0,0,1,0,0,0
1,0,0,8.550000191,30,5,0,0,1,0,0,0,0,0
3,0,0,4.75,87.5,3,0,1,0,0,1,0,1,0
3,0,0,4.829999924,22.5,5,0,1,1,0,0,0,1,0
3,0,0,3.700000048,250,4,0,1,0,0,0,0,1,0
3,0,0,4.829999924,87.5,3,0,1,0,0,0,0,0,0
3,0,0,4.829999924,87.5,3,0,1,0,0,0,0,0,0
1,0,0,5.309999943,22.5,6,1,0,0,0,0,0,0,0
3,0,0,2.140000105,22.5,4,1,0,1,0,0,0,0,1
3,0,0,7.239999771,42.5,5,0,0,1,1,0,0,0,1
3,0,0,5.619999886,62.5,4,1,0,0,0,0,0,1,1
1,0,0,8.739999771,30,4,1,0,0,0,1,0,0,0
1,0,1,4.940000057,42.5,6,1,0,1,0,0,0,0,0
3,0,1,7.050000191,42.5,2,0,1,0,0,0,0,0,0
1,0,1,6.28000021,30,2,0,1,1,0,1,0,0,0
1,0,1,9.270000458,62.5,7,1,0,0,0,0,0,0,0
1,0,1,7.900000095,22.5,4,0,1,0,0,0,0,0,0
3,0,1,3.720000029,30,5,1,0,1,0,0,0,1,0
1,0,1,6.75,62.5,5,1,0,0,0,0,0,0,0
3,0,0,6.320000172,42.5,3,0,1,1,0,0,0,1,0
3,0,0,6.320000172,42.5,3,0,1,1,0,0,0,0,1
1,0,0,6.650000095,17.5,3,0,0,1,0,0,0,0,0
2,0,0,7.659999847,42.5,3,1,0,0,0,0,0,0,0
3,0,0,2.24000001,62.5,4,0,1,1,0,0,0,1,0
2,0,0,6.840000153,42.5,6,0,1,1,0,0,1,0,1
3,0,0,3.680000067,87.5,4,0,1,1,0,0,0,0,0
3,0,0,2.859999895,22.5,3,0,1,0,0,0,0,1,0
3,0,0,2.859999895,22.5,3,0,1,0,0,0,0,0,0
1,0,1,6.579999924,30,3,0,1,0,0,0,0,0,0
2,0,1,4.880000114,30,6,1,0,1,0,0,0,0,1
2,0,1,3.130000114,42.5,2,1,0,1,0,0,0,1,0
3,0,1,3.940000057,42.5,5,0,1,1,1,0,0,1,1
1,0,1,9,62.5,5,0,0,1,0,1,0,0,0
3,0,1,4.869999886,62.5,3,0,1,1,0,0,0,0,0
1,0,1,9.149999619,42.5,3,1,0,0,1,0,0,0,0
2,0,1,7.230000019,17.5,4,1,0,0,0,1,0,1,0
2,0,1,3.920000076,62.5,5,1,0,1,0,1,0,0,0
2,0,1,6.909999847,42.5,5,0,0,0,0,0,0,0,0
2,0,1,8.430000305,62.5,5,1,0,1,0,1,0,1,0
2,0,1,9.399999619,42.5,3,1,0,0,0,1,0,0,0
3,0,1,4.059999943,150,4,0,1,1,0,1,0,1,0
3,0,1,7.869999886,17.5,4,1,0,0,0,1,0,1,1
1,0,1,5.53000021,62.5,5,1,0,1,0,1,0,0,0
3,0,1,2.869999886,22.5,3,0,0,1,0,0,0,1,0
1,0,0,9.630000114,30,2,1,0,0,0,0,0,0,0
2,0,1,6.989999771,4,3,1,0,1,0,1,0,1,1
1,0,1,6.139999866,42.5,5,1,0,1,0,1,0,0,0
3,0,1,4.96999979,42.5,4,0,1,1,0,1,0,1,1
2,0,1,7.579999924,42.5,4,0,1,1,0,1,0,0,0
1,0,1,5.630000114,62.5,4,1,0,1,0,0,0,0,0
3,0,1,5.710000038,42.5,3,0,1,0,0,1,0,0,1
3,0,1,6.539999962,30,5,1,0,1,0,1,0,1,0
3,0,1,5.380000114,42.5,6,0,1,0,0,1,0,1,1
3,0,1,5.380000114,42.5,6,0,1,0,0,1,0,0,1
3,0,1,5.920000076,17.5,5,1,0,1,0,1,0,1,0
3,0,1,5.570000172,62.5,5,0,1,0,0,1,0,1,0
1,0,1,7.170000076,17.5,7,1,0,0,0,0,0,0,0
3,0,1,4.050000191,250,7,0,1,1,0,0,0,0,0
3,0,1,4.050000191,250,7,0,1,1,0,0,0,0,0
1,0,0,8.130000114,12.5,5,0,0,1,0,0,0,0,0
3,0,0,4.590000153,30,1,0,1,1,1,0,0,1,0
2,0,0,9.159999847,62.5,4,0,0,0,0,0,0,0,0
1,0,0,8.970000267,42.5,4,0,0,1,0,0,0,0,0
1,0,0,5,30,5,0,1,1,0,0,0,0,0
3,0,0,8.579999924,62.5,4,0,0,0,0,1,0,0,0
3,0,0,2.089999914,30,2,1,0,0,0,0,0,1,1
1,0,0,8.43999958,22.5,2,1,0,0,0,0,0,0,0
3,0,0,2.579999924,42.5,6,0,1,1,0,0,0,0,0
3,0,0,2.5,150,4,0,1,1,0,0,0,0,0
1,0,0,8.630000114,62.5,4,0,1,1,0,0,0,0,0
1,0,0,8.220000267,150,4,0,1,1,0,0,0,0,0
3,0,0,5.110000134,62.5,5,1,0,0,0,0,0,0,0
2,0,0,5.679999828,62.5,9,1,0,1,0,0,0,1,0
3,0,0,5.860000134,62.5,8,1,0,1,1,0,0,0,0
3,0,0,4.190000057,62.5,2,0,1,1,0,0,0,0,0
3,0,0,4.190000057,62.5,2,0,1,1,0,0,0,0,0
